ID,ST_CNTYNAME,GENDER,HISPANIC,ETHNIC,ETHNIC2,AGE_20161231,AGECAT7,SPELLAGE,INYEAR,SPELL,START,STOP,SPELLONE,TYPE,PLACE1,PLACE2,PLACE2_DATE,LASTPLACE,LEVELCHG,NPLACES,MOVES,DISCH,RUNS,REENTER,DURAT,DURMO,DURCAT,RECAT,EXIT,IM,IY,IYMO,OM,OY,OYMO
3002168898,PA_Allegheny,M,N,BL,BL,4,3,3,2015,1,6/19/15,1/1/17,1,FC,PFC,PFC,8/11/16,PFC,0,3,2,0,0,0,562,18.42622951,6,0,ZTC,6,2015,201506,1,2017,201701
3002433177,PA_Allegheny,M,U,OT,OT,1,1,0,2015,1,6/20/15,1/1/17,1,KC,PKC, , ,PKC,0,1,0,0,0,0,561,18.39344262,6,0,ZTC,6,2015,201506,1,2017,201701
3002443653,PA_Allegheny,M,N,BL,BL,1,1,0,2015,1,6/21/15,1/29/16,1,FC,PSF,PFC,7/29/15,PFC,1,2,1,1,0,0,222,7.278688525,4,4,XRF,6,2015,201506,1,2016,201601
3002374344,PA_Allegheny,M,U,BL,BL,2,2,1,2015,2,6/22/15,11/12/15,0,FC,PFC, , ,PFC,0,1,0,1,0,0,143,4.68852459,3,5,XRF,6,2015,201506,11,2015,201511
3002445717,PA_Allegheny,F,N,BL,BL,1,1,0,2015,1,6/22/15,12/8/15,1,KC,PAL,PKC,6/26/15,PKC,1,2,1,1,0,0,169,5.540983607,3,5,XRF,6,2015,201506,12,2015,201512
3000193443,PA_Allegheny,M,N,BL,BL,16,6,15,2015,2,6/23/15,1/8/16,0,RC,PSG,PRC,9/23/15,PRC,1,3,2,1,0,0,199,6.524590164,4,4,XRF,6,2015,201506,1,2016,201601
3002423928,PA_Allegheny,M,N,BL,BL,2,1,0,2015,2,6/23/15,6/21/16,0,KC,PSF,PKC,6/26/15,PKC,1,6,5,1,0,0,364,11.93442623,4,4,XRF,6,2015,201506,6,2016,201606
3002445387,PA_Allegheny,F,N,BL,BL,6,3,4,2015,1,6/23/15,8/3/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,41,1.344262295,2,5,XRF,6,2015,201506,8,2015,201508
3002445699,PA_Allegheny,F,N,BL,BL,1,1,0,2015,1,6/23/15,12/8/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,168,5.508196721,3,5,XRF,6,2015,201506,12,2015,201512
3000328761,PA_Allegheny,M,U,BL,BL,15,6,14,2015,1,6/24/15,7/8/15,1,SG,PSG, , ,PSG,0,1,0,1,0,0,14,0.459016393,1,5,XRF,6,2015,201506,7,2015,201507
3002250450,PA_Allegheny,M,N,WH,WH,5,3,3,2015,2,6/24/15,1/1/17,0,KC,PKC, , ,PKC,0,1,0,0,0,0,557,18.26229508,6,0,ZTC,6,2015,201506,1,2017,201701
3002446344,PA_Allegheny,F,N,WH,WH,1,1,0,2015,1,6/24/15,1/1/17,1,FC,PFC, , ,PFC,0,1,0,0,0,0,557,18.26229508,6,0,ZTC,6,2015,201506,1,2017,201701
3002318424,PA_Allegheny,F,U,OT,OT,3,2,1,2015,1,6/25/15,10/2/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,99,3.245901639,3,5,XRF,6,2015,201506,10,2015,201510
3002397654,PA_Allegheny,F,N,MU,OT,2,1,0,2015,1,6/25/15,8/19/15,1,GH,PGH, , ,PGH,0,1,0,1,0,0,55,1.803278689,2,5,XRF,6,2015,201506,8,2015,201508
3002420253,PA_Allegheny,M,N,BL,BL,1,1,0,2015,2,6/25/15,6/26/15,0,SF,PSF, , ,PSF,0,1,0,1,0,1,1,0.032786885,1,4,XRF,6,2015,201506,6,2015,201506
3002441418,PA_Allegheny,M,Y,MU,OT,1,1,0,2015,1,6/25/15,1/1/17,1,FC,PKC,PFC,9/6/15,PFC,1,3,2,0,0,0,556,18.2295082,6,0,ZTC,6,2015,201506,1,2017,201701
3002367138,PA_Allegheny,M,N,BL,BL,2,1,0,2015,1,6/25/15,7/27/15,1,KC,PKC,PUK,7/15/15,PUK,1,2,1,1,0,1,32,1.049180328,2,3,XRF,6,2015,201506,7,2015,201507
3000006762,PA_Allegheny,M,U,UK,OT,17,7,15,2015,2,6/26/15,3/30/16,0,RC,PRC,PRC,8/27/15,PRC,0,3,2,1,0,0,278,9.114754098,4,4,XRF,6,2015,201506,3,2016,201603
3002322690,PA_Allegheny,M,U,MU,OT,3,2,1,2015,1,6/26/15,1/1/17,1,KC,PSF,PFC,6/30/15,PKC,1,4,3,0,0,0,555,18.19672131,6,0,ZTC,6,2015,201506,1,2017,201701
3001526094,PA_Allegheny,M,N,MU,OT,10,4,8,2015,1,6/26/15,1/1/17,1,KC,PSF,PFC,6/30/15,PKC,1,5,4,0,0,0,555,18.19672131,6,0,ZTC,6,2015,201506,1,2017,201701
3002446773,PA_Allegheny,M,U,WH,WH,1,1,0,2015,1,6/26/15,1/1/17,1,SF,PSF, , ,PSF,0,1,0,0,0,0,555,18.19672131,6,0,ZTC,6,2015,201506,1,2017,201701
3002430378,PA_Allegheny,M,N,BL,BL,1,1,0,2015,1,6/29/15,5/26/16,1,FC,PFC, , ,PFC,0,1,0,1,0,0,332,10.8852459,4,4,XCA,6,2015,201506,5,2016,201605
3000969018,PA_Allegheny,F,U,WH,WH,16,6,14,2015,1,6/30/15,4/15/16,1,KC,PRT,PUK,7/17/15,PKC,1,3,2,1,0,0,290,9.508196721,4,4,XRF,6,2015,201506,4,2016,201604
3002158227,PA_Allegheny,F,U,BL,BL,4,2,2,2015,1,6/30/15,2/2/16,1,KC,PKC, , ,PKC,0,1,0,1,0,0,217,7.114754098,4,4,XRF,6,2015,201506,2,2016,201602
3002383266,PA_Allegheny,M,N,WH,WH,11,5,9,2015,1,6/30/15,11/19/16,1,KC,PKC, , ,PKC,0,1,0,1,0,0,508,16.65573771,5,2,XCA,6,2015,201506,11,2016,201611
3002383269,PA_Allegheny,F,N,WH,WH,7,4,6,2015,1,6/30/15,11/19/16,1,KC,PKC, , ,PKC,0,1,0,1,0,0,508,16.65573771,5,2,XCA,6,2015,201506,11,2016,201611
3002399697,PA_Allegheny,M,N,WH,WH,2,1,0,2015,1,6/30/15,8/25/15,1,FC,PFC, , ,PFC,0,1,0,1,0,0,56,1.836065574,2,5,XRF,6,2015,201506,8,2015,201508
3002400183,PA_Allegheny,F,N,WH,WH,1,1,0,2015,1,6/30/15,1/1/17,1,FC,PFC,PFC,2/26/16,PFC,0,2,1,0,0,0,551,18.06557377,6,0,ZTC,6,2015,201506,1,2017,201701
3001731147,PA_Allegheny,F,N,WH,WH,11,5,10,2015,1,7/1/15,1/1/17,1,UK,PKC,PUK,10/7/15,PUK,1,2,1,0,0,0,550,18.03278689,6,0,ZTC,7,2015,201507,1,2017,201701
3002272986,PA_Allegheny,M,N,WH,WH,7,4,6,2015,1,7/1/15,10/28/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,119,3.901639344,3,5,XRF,7,2015,201507,10,2015,201510
3002369496,PA_Allegheny,F,N,WH,WH,3,2,1,2015,1,7/1/15,10/5/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,96,3.147540984,3,5,XOT,7,2015,201507,10,2015,201510
3002437080,PA_Allegheny,F,N,WH,WH,1,1,0,2015,1,7/1/15,10/5/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,96,3.147540984,3,5,XOT,7,2015,201507,10,2015,201510
3002442903,PA_Allegheny,F,N,WH,WH,1,1,0,2015,1,7/1/15,1/7/16,1,KC,PKC, , ,PKC,0,1,0,1,0,0,190,6.229508197,4,4,XRF,7,2015,201507,1,2016,201601
3002445552,PA_Allegheny,M,N,BL,BL,1,1,0,2015,1,7/1/15,1/1/17,1,KC,PKC,PKC,10/3/15,PKC,0,2,1,0,0,0,550,18.03278689,6,0,ZTC,7,2015,201507,1,2017,201701
3002448372,PA_Allegheny,F,U,WH,WH,11,5,9,2015,1,7/1/15,10/5/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,96,3.147540984,3,5,XOT,7,2015,201507,10,2015,201510
3002165331,PA_Allegheny,F,N,WH,WH,18,7,16,2015,1,7/2/15,11/10/15,1,SG,PSG,PAL,10/2/15,PSG,1,2,1,1,1,1,131,4.295081967,3,2,XRY,7,2015,201507,11,2015,201511
3002374920,PA_Allegheny,F,N,BL,BL,2,1,0,2015,1,7/2/15,1/1/17,1,FC,PSF,PFC,9/17/15,PFC,1,2,1,0,0,0,549,18,6,0,ZTC,7,2015,201507,1,2017,201701
3002387856,PA_Allegheny,M,U,BL,BL,3,2,2,2015,1,7/2/15,1/1/17,1,FC,PSF,PFC,9/17/15,PFC,1,2,1,0,0,0,549,18,6,0,ZTC,7,2015,201507,1,2017,201701
3001542840,PA_Allegheny,F,N,BL,BL,9,4,7,2015,1,7/3/15,7/14/15,1,SF,PSF, , ,PSF,0,1,0,1,0,0,11,0.360655738,1,5,XRF,7,2015,201507,7,2015,201507
3002407464,PA_Allegheny,M,N,WH,WH,1,1,0,2015,2,7/3/15,3/7/16,0,FC,PFC, , ,PFC,0,1,0,1,0,0,248,8.131147541,4,4,XRF,7,2015,201507,3,2016,201603
3002441757,PA_Allegheny,F,N,UK,OT,16,6,14,2015,1,7/3/15,1/1/17,1,GH,PSG,PGH,12/21/15,PGH,1,2,1,0,0,0,548,17.96721312,6,0,ZTC,7,2015,201507,1,2017,201701
3002448780,PA_Allegheny,F,N,UK,OT,1,1,0,2015,1,7/4/15,5/26/16,1,FC,PFC,PFC,11/20/15,PFC,0,2,1,1,0,0,327,10.72131148,4,4,XCA,7,2015,201507,5,2016,201605
3002449065,PA_Allegheny,M,U,AS,OT,8,4,7,2015,1,7/5/15,7/6/15,1,SF,PSF, , ,PSF,0,1,0,1,0,0,1,0.032786885,1,6,XOT,7,2015,201507,7,2015,201507
3000426408,PA_Allegheny,M,N,BL,BL,14,6,13,2015,1,7/6/15,12/23/15,1,AL,PAL, , ,PAL,0,1,0,1,0,0,170,5.573770492,3,5,XRF,7,2015,201507,12,2015,201512
3002395698,PA_Allegheny,F,N,WH,WH,2,1,0,2014,2,7/6/15,1/1/17,0,KC,PKC, , ,PKC,0,1,0,0,0,0,545,17.86885246,6,0,ZTC,7,2015,201507,1,2017,201701
3000412509,PA_Allegheny,F,U,BL,BL,12,5,11,2015,1,7/7/15,1/1/17,1,KC,PSG,PKC,8/7/15,PSG,1,4,3,0,0,0,544,17.83606557,5,0,ZTC,7,2015,201507,1,2017,201701
3002288184,PA_Allegheny,M,N,UK,OT,3,2,2,2015,1,7/7/15,2/8/16,1,KC,PKC,PKC,10/28/15,PKC,0,2,1,1,0,1,216,7.081967213,4,4,XRF,7,2015,201507,2,2016,201602
3002288181,PA_Allegheny,M,N,UK,OT,5,3,3,2015,1,7/7/15,2/8/16,1,KC,PKC,PKC,10/28/15,PKC,0,2,1,1,0,1,216,7.081967213,4,4,XRF,7,2015,201507,2,2016,201602
3002358378,PA_Allegheny,F,U,WH,WH,4,3,3,2015,1,7/7/15,7/23/15,1,KC,PKC, , ,PKC,0,1,0,1,0,1,16,0.524590164,1,2,XRF,7,2015,201507,7,2015,201507
3002437173,PA_Allegheny,M,U,UK,OT,1,1,0,2015,1,7/7/15,7/29/16,1,KC,PKC, , ,PKC,0,1,0,1,0,0,388,12.72131148,5,3,XRF,7,2015,201507,7,2016,201607
3000897324,PA_Allegheny,M,U,BL,BL,15,6,13,2014,2,7/8/15,6/8/16,0,RC,PRC,PRC,7/23/15,PRC,0,2,1,1,0,0,336,11.01639344,4,4,XRF,7,2015,201507,6,2016,201606
3000916491,PA_Allegheny,F,N,BL,BL,11,5,10,2015,1,7/8/15,11/19/15,1,KC,PKC,PKC,8/14/15,PKC,1,5,4,1,0,0,134,4.393442623,3,5,XRF,7,2015,201507,11,2015,201511
3001996107,PA_Allegheny,M,U,BL,BL,12,5,11,2015,1,7/8/15,1/1/17,1,AL,PSG,PGH,9/3/15,PAL,1,2,1,0,0,0,543,17.80327869,5,0,ZTC,7,2015,201507,1,2017,201701
3000925287,PA_Allegheny,F,U,BL,BL,16,6,15,2015,2,7/8/15,9/28/15,0,SG,PSG,PSG,9/17/15,PSG,0,2,1,1,1,0,82,2.68852459,2,5,XRY,7,2015,201507,9,2015,201509
3002380032,PA_Allegheny,M,N,BL,BL,2,1,0,2015,1,7/8/15,11/19/15,1,KC,PKC,PKC,8/14/15,PKC,1,5,4,1,0,0,134,4.393442623,3,5,XRF,7,2015,201507,11,2015,201511
3002383650,PA_Allegheny,F,N,BL,BL,3,2,2,2015,1,7/8/15,11/19/15,1,KC,PKC,PKC,8/14/15,PKC,1,5,4,1,0,0,134,4.393442623,3,5,XRF,7,2015,201507,11,2015,201511
3002417310,PA_Allegheny,M,U,WH,WH,19,8,18,2015,1,7/8/15,1/1/17,1,UK,PUK, , ,PUK,0,1,0,0,0,0,543,17.80327869,5,0,ZTC,7,2015,201507,1,2017,201701
3002450496,PA_Allegheny,M,N,BL,BL,1,1,0,2015,1,7/8/15,7/10/15,1,FC,PFC, , ,PFC,0,1,0,1,0,1,2,0.065573771,1,2,XOP,7,2015,201507,7,2015,201507
3001927050,PA_Allegheny,F,U,WH,WH,6,3,4,2014,2,7/9/15,1/1/17,0,FC,PFC,PKC,12/23/16,PKC,1,2,1,0,0,0,542,17.7704918,5,0,ZTC,7,2015,201507,1,2017,201701
3002149398,PA_Allegheny,F,U,BL,BL,4,3,3,2015,1,7/9/15,1/1/17,1,KC,PKC, , ,PKC,0,1,0,0,0,0,542,17.7704918,5,0,ZTC,7,2015,201507,1,2017,201701
3002296251,PA_Allegheny,F,U,BL,BL,3,2,1,2015,1,7/9/15,1/1/17,1,KC,PKC, , ,PKC,0,1,0,0,0,0,542,17.7704918,5,0,ZTC,7,2015,201507,1,2017,201701
3002449812,PA_Allegheny,F,Y,MU,OT,1,1,0,2015,1,7/9/15,1/1/17,1,FC,PFC,PKC,8/24/16,PKC,1,2,1,0,0,0,542,17.7704918,5,0,ZTC,7,2015,201507,1,2017,201701
3002450268,PA_Allegheny,M,N,WH,WH,1,1,0,2015,1,7/9/15,2/9/16,1,FC,PSF,PFC,10/14/15,PFC,1,2,1,1,0,0,215,7.049180328,4,4,XRF,7,2015,201507,2,2016,201602
3002450934,PA_Allegheny,M,U,BL,BL,1,1,0,2015,1,7/9/15,1/1/17,1,KC,PKC, , ,PKC,0,1,0,0,0,0,542,17.7704918,5,0,ZTC,7,2015,201507,1,2017,201701
3000953967,PA_Allegheny,M,N,BL,BL,12,5,10,2015,1,7/10/15,1/1/17,1,FC,PFC, , ,PFC,0,1,0,0,0,0,541,17.73770492,5,0,ZTC,7,2015,201507,1,2017,201701
3001654974,PA_Allegheny,M,N,WH,WH,10,5,9,2015,1,7/10/15,1/1/17,1,FC,PFC,PFC,11/13/15,PKC,1,3,2,0,0,0,541,17.73770492,5,0,ZTC,7,2015,201507,1,2017,201701
3002156388,PA_Allegheny,F,N,BL,BL,6,3,4,2015,1,7/10/15,1/1/17,1,FC,PFC, , ,PFC,0,1,0,0,0,0,541,17.73770492,5,0,ZTC,7,2015,201507,1,2017,201701
3002450703,PA_Allegheny,M,N,BL,BL,1,1,0,2015,1,7/11/15,1/1/17,1,KC,PKC, , ,PKC,0,1,0,0,0,0,540,17.70491803,5,0,ZTC,7,2015,201507,1,2017,201701
3002404812,PA_Allegheny,M,N,MU,OT,2,1,0,2015,1,7/13/15,7/31/15,1,SF,PSF,PSF,7/15/15,PSF,0,2,1,1,0,0,18,0.590163934,1,5,XRF,7,2015,201507,7,2015,201507
3002450301,PA_Allegheny,M,N,BL,BL,1,1,0,2015,1,7/13/15,9/9/16,1,FC,PFC, , ,PFC,0,1,0,1,0,0,424,13.90163934,5,3,XRF,7,2015,201507,9,2016,201609
3002451705,PA_Allegheny,F,N,BL,BL,1,1,0,2015,1,7/13/15,1/1/17,1,FC,PFC, , ,PFC,0,1,0,0,0,0,538,17.63934426,5,0,ZTC,7,2015,201507,1,2017,201701
3002453415,PA_Allegheny,M,N,MU,OT,1,1,0,2015,1,7/13/15,7/31/15,1,SF,PSF,PSF,7/15/15,PSF,0,2,1,1,0,0,18,0.590163934,1,5,XRF,7,2015,201507,7,2015,201507
3001702026,PA_Allegheny,M,U,UK,OT,17,7,15,2015,1,7/14/15,1/1/17,1,IL,PSG,PIL,4/4/16,PIL,1,2,1,0,0,0,537,17.60655738,5,0,ZTC,7,2015,201507,1,2017,201701
3002280771,PA_Allegheny,M,N,BL,BL,3,2,1,2015,1,7/14/15,9/9/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,57,1.868852459,2,5,XRF,7,2015,201507,9,2015,201509
3002305983,PA_Allegheny,F,N,BL,BL,4,2,2,2015,1,7/14/15,1/15/16,1,KC,PKC, , ,PKC,0,1,0,1,0,0,185,6.065573771,4,4,XRF,7,2015,201507,1,2016,201601
3002394819,PA_Allegheny,M,N,UK,OT,2,1,0,2014,2,7/14/15,1/1/17,0,FC,PFC, , ,PFC,0,1,0,0,0,0,537,17.60655738,5,0,ZTC,7,2015,201507,1,2017,201701
3002435298,PA_Allegheny,M,U,WH,WH,1,1,0,2015,1,7/14/15,7/17/15,1,KC,PKC, , ,PKC,0,1,0,1,0,1,3,0.098360656,1,1,XRF,7,2015,201507,7,2015,201507
3002447325,PA_Allegheny,M,N,BL,BL,2,2,1,2015,1,7/14/15,1/15/16,1,KC,PKC, , ,PKC,0,1,0,1,0,0,185,6.065573771,4,4,XRF,7,2015,201507,1,2016,201601
3000440901,PA_Allegheny,F,N,BL,BL,18,7,17,2015,1,7/15/15,11/2/15,1,KC,PKC,PKC,7/31/15,PKC,0,2,1,1,1,1,110,3.606557377,3,3,XRY,7,2015,201507,11,2015,201511
3002311407,PA_Allegheny,F,U,BL,BL,3,2,1,2015,1,7/15/15,1/1/17,1,KC,PKC, , ,PKC,0,1,0,0,0,0,536,17.57377049,5,0,ZTC,7,2015,201507,1,2017,201701
3002439804,PA_Allegheny,M,N,BL,BL,1,1,0,2015,1,7/15/15,1/1/17,1,KC,PKC, , ,PKC,0,1,0,0,0,0,536,17.57377049,5,0,ZTC,7,2015,201507,1,2017,201701
3001912740,PA_Allegheny,M,N,WH,WH,16,6,14,2015,1,7/16/15,2/19/16,1,RC,PSG,PRC,8/25/15,PRC,1,3,2,1,0,0,218,7.147540984,4,4,XRF,7,2015,201507,2,2016,201602
3002370969,PA_Allegheny,F,U,UK,OT,18,7,16,2015,1,7/17/15,9/9/15,1,SG,PSG, , ,PSG,0,1,0,1,1,0,54,1.770491803,2,5,XRY,7,2015,201507,9,2015,201509
3002441532,PA_Allegheny,M,N,MU,OT,1,1,0,2015,1,7/17/15,1/1/17,1,FC,PFC,PKC,7/20/15,PFC,1,3,2,0,0,0,534,17.50819672,5,0,ZTC,7,2015,201507,1,2017,201701
3002446635,PA_Allegheny,M,U,WH,WH,15,6,14,2015,1,7/17/15,11/5/15,1,SG,PSG, , ,PSG,0,1,0,1,0,0,111,3.639344262,3,5,XOT,7,2015,201507,11,2015,201511
3002453619,PA_Allegheny,F,Y,WH,WH,3,2,1,2015,1,7/18/15,1/1/17,1,KC,PKC, , ,PKC,0,1,0,0,0,0,533,17.47540984,5,0,ZTC,7,2015,201507,1,2017,201701
3002318250,PA_Allegheny,M,N,WH,WH,3,1,1,2014,2,7/20/15,8/5/15,0,KC,PKC, , ,PKC,0,1,0,1,0,0,16,0.524590164,1,5,XRF,7,2015,201507,8,2015,201508
3002454168,PA_Allegheny,F,U,OT,OT,7,3,5,2015,1,7/20/15,12/16/15,1,KC,PFC,PKC,7/22/15,PKC,1,2,1,1,0,0,149,4.885245902,3,5,XRF,7,2015,201507,12,2015,201512
3002106858,PA_Allegheny,M,N,BL,BL,5,3,4,2015,1,7/20/15,2/23/16,1,KC,PSF,PKC,7/22/15,PKC,1,2,1,1,0,0,218,7.147540984,4,4,XRF,7,2015,201507,2,2016,201602
3000918093,PA_Allegheny,M,N,WH,WH,13,6,12,2015,1,7/21/15,1/1/17,1,MX,PKC,PUK,2/9/16,PFC,1,3,2,0,0,0,530,17.37704918,5,0,ZTC,7,2015,201507,1,2017,201701
3002104743,PA_Allegheny,M,N,WH,WH,6,3,5,2015,1,7/21/15,11/19/16,1,KC,PKC, , ,PKC,0,1,0,1,0,0,487,15.96721312,5,2,XCA,7,2015,201507,11,2016,201611
3001759704,PA_Allegheny,M,N,BL,BL,14,6,13,2015,1,7/22/15,1/19/16,1,RT,PRT, , ,PRT,0,1,0,1,0,0,181,5.93442623,4,4,XRF,7,2015,201507,1,2016,201601
3002107512,PA_Allegheny,M,N,MU,OT,5,3,3,2015,1,7/22/15,12/14/16,1,KC,PFC,PKC,7/24/15,PKC,1,3,2,1,0,0,511,16.75409836,5,1,XRF,7,2015,201507,12,2016,201612
3002334003,PA_Allegheny,F,N,MU,OT,3,2,1,2015,1,7/22/15,12/14/16,1,KC,PFC,PKC,7/24/15,PKC,1,3,2,1,0,0,511,16.75409836,5,1,XRF,7,2015,201507,12,2016,201612
3002455119,PA_Allegheny,F,N,WH,WH,14,6,12,2015,1,7/22/15,8/7/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,16,0.524590164,1,5,XRF,7,2015,201507,8,2015,201508
3000144801,PA_Allegheny,M,N,WH,WH,15,6,13,2014,3,7/23/15,7/27/15,0,SG,PSG, , ,PSG,0,1,0,1,0,1,4,0.131147541,1,3,XRF,7,2015,201507,7,2015,201507
3000424728,PA_Allegheny,M,N,WH,WH,13,6,12,2015,1,7/23/15,7/27/15,1,SF,PSF, , ,PSF,0,1,0,1,0,1,4,0.131147541,1,3,XRF,7,2015,201507,7,2015,201507
3000950229,PA_Allegheny,M,N,BL,BL,17,7,16,2015,1,7/23/15,8/26/15,1,SG,PSG, , ,PSG,0,1,0,1,0,1,34,1.114754098,2,1,XRF,7,2015,201507,8,2015,201508
3002034093,PA_Allegheny,M,U,BL,BL,8,4,6,2015,1,7/23/15,7/24/15,1,SF,PSF, , ,PSF,0,1,0,1,0,0,1,0.032786885,1,5,XRF,7,2015,201507,7,2015,201507
3002034096,PA_Allegheny,M,U,BL,BL,5,3,4,2015,1,7/23/15,7/24/15,1,SF,PSF, , ,PSF,0,1,0,1,0,0,1,0.032786885,1,5,XRF,7,2015,201507,7,2015,201507
3002180151,PA_Allegheny,F,U,BL,BL,4,2,2,2015,1,7/23/15,7/24/15,1,SF,PSF, , ,PSF,0,1,0,1,0,0,1,0.032786885,1,5,XRF,7,2015,201507,7,2015,201507
3001414518,PA_Allegheny,F,U,UK,OT,16,7,15,2015,1,7/24/15,1/1/17,1,KC,PKC, , ,PKC,0,1,0,0,0,0,527,17.27868853,5,0,ZTC,7,2015,201507,1,2017,201701
3001468692,PA_Allegheny,F,N,BL,BL,10,4,8,2015,1,7/24/15,1/1/17,1,FC,PFC, , ,PFC,0,1,0,0,0,0,527,17.27868853,5,0,ZTC,7,2015,201507,1,2017,201701
3001806135,PA_Allegheny,M,N,BL,BL,8,4,6,2015,1,7/24/15,1/1/17,1,FC,PFC, , ,PFC,0,1,0,0,0,0,527,17.27868853,5,0,ZTC,7,2015,201507,1,2017,201701
3001806141,PA_Allegheny,F,N,BL,BL,9,4,7,2015,1,7/24/15,1/1/17,1,FC,PFC, , ,PFC,0,1,0,0,0,0,527,17.27868853,5,0,ZTC,7,2015,201507,1,2017,201701
3002252853,PA_Allegheny,F,Y,WH,WH,5,3,3,2015,1,7/25/15,1/12/16,1,KC,PFC,PKC,9/18/15,PKC,1,2,1,1,0,0,171,5.606557377,3,4,XRF,7,2015,201507,1,2016,201601
3002456004,PA_Allegheny,F,N,BL,BL,17,7,15,2015,1,7/25/15,1/1/17,1,KC,PSG,PKC,8/25/15,PGH,1,5,4,0,0,0,526,17.24590164,5,0,ZTC,7,2015,201507,1,2017,201701
3002456499,PA_Allegheny,M,Y,WH,WH,2,1,0,2015,1,7/25/15,1/12/16,1,KC,PFC,PKC,9/18/15,PKC,1,2,1,1,0,0,171,5.606557377,3,4,XRF,7,2015,201507,1,2016,201601
3000414018,PA_Allegheny,F,N,MU,OT,12,5,11,2015,1,7/27/15,8/26/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,30,0.983606557,2,5,XRF,7,2015,201507,8,2015,201508
3001661613,PA_Allegheny,F,N,BL,BL,10,4,8,2015,1,7/27/15,8/19/15,1,KC,PKC, , ,PKC,0,1,0,1,0,1,23,0.754098361,1,5,XRF,7,2015,201507,8,2015,201508
3001700118,PA_Allegheny,M,N,BL,BL,8,4,6,2015,1,7/27/15,8/19/15,1,KC,PKC, , ,PKC,0,1,0,1,0,1,23,0.754098361,1,5,XRF,7,2015,201507,8,2015,201508
3002029155,PA_Allegheny,M,N,UK,OT,6,3,4,2015,1,7/27/15,7/29/15,1,SF,PSF, , ,PSF,0,1,0,1,0,0,2,0.065573771,1,5,XRF,7,2015,201507,7,2015,201507
3002193717,PA_Allegheny,F,U,BL,BL,4,2,2,2015,1,7/27/15,7/29/15,1,SF,PSF, , ,PSF,0,1,0,1,0,0,2,0.065573771,1,5,XRF,7,2015,201507,7,2015,201507
3002298291,PA_Allegheny,F,N,WH,WH,3,2,1,2015,1,7/27/15,1/1/17,1,KC,PKC, , ,PKC,0,1,0,0,0,0,524,17.18032787,5,0,ZTC,7,2015,201507,1,2017,201701
3002347545,PA_Allegheny,F,N,BL,BL,2,2,1,2015,1,7/27/15,1/1/17,1,FC,PKC,PFC,2/2/16,PFC,1,3,2,0,0,0,524,17.18032787,5,0,ZTC,7,2015,201507,1,2017,201701
3001765857,PA_Allegheny,F,N,WH,WH,11,5,9,2015,1,7/27/15,1/1/17,1,KC,PKC, , ,PKC,0,1,0,0,0,0,524,17.18032787,5,0,ZTC,7,2015,201507,1,2017,201701
3001762647,PA_Allegheny,F,N,WH,WH,9,4,8,2015,1,7/27/15,1/1/17,1,KC,PKC, , ,PKC,0,1,0,0,0,0,524,17.18032787,5,0,ZTC,7,2015,201507,1,2017,201701
3002431179,PA_Allegheny,F,N,BL,BL,1,1,0,2015,1,7/27/15,1/1/17,1,KC,PFC,PKC,9/15/15,PKC,1,2,1,0,0,0,524,17.18032787,5,0,ZTC,7,2015,201507,1,2017,201701
3002431971,PA_Allegheny,F,N,WH,WH,1,1,0,2015,1,7/27/15,1/1/17,1,KC,PKC, , ,PKC,0,1,0,0,0,0,524,17.18032787,5,0,ZTC,7,2015,201507,1,2017,201701
3002435298,PA_Allegheny,M,U,WH,WH,1,1,0,2015,2,7/27/15,1/1/17,0,KC,PKC, , ,PKC,0,1,0,0,0,0,524,17.18032787,5,0,ZTC,7,2015,201507,1,2017,201701
3002455890,PA_Allegheny,M,U,BL,BL,1,1,0,2015,1,7/27/15,8/18/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,22,0.721311475,1,5,XRL,7,2015,201507,8,2015,201508
3002455980,PA_Allegheny,M,N,BL,BL,4,2,2,2015,1,7/27/15,1/1/17,1,FC,PKC,PFC,2/2/16,PFC,1,3,2,0,0,0,524,17.18032787,5,0,ZTC,7,2015,201507,1,2017,201701
3000366825,PA_Allegheny,F,N,BL,BL,18,7,16,2015,1,7/28/15,1/1/17,1,KC,PKC,PKC,11/10/15,PKC,0,3,2,0,0,0,523,17.14754098,5,0,ZTC,7,2015,201507,1,2017,201701
3000389682,PA_Allegheny,M,N,BL,BL,18,7,17,2015,1,7/28/15,12/15/15,1,AL,PAL, , ,PAL,0,1,0,1,0,0,140,4.590163934,3,5,XJP,7,2015,201507,12,2015,201512
3002278857,PA_Allegheny,M,N,BL,BL,3,2,2,2015,1,7/28/15,11/30/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,125,4.098360656,3,5,XRF,7,2015,201507,11,2015,201511
